MONTH,DAY_OF_MONTH,DAY_OF_WEEK,OP_UNIQUE_CARRIER,TAIL_NUM,OP_CARRIER_FL_NUM,ORIGIN_AIRPORT_ID,ORIGIN,ORIGIN_CITY_NAME,DEST_AIRPORT_ID,DEST,DEST_CITY_NAME,CRS_DEP_TIME,DEP_TIME,DEP_DELAY_NEW,DEP_DEL15,DEP_TIME_BLK,CRS_ARR_TIME,ARR_TIME,ARR_DELAY_NEW,ARR_TIME_BLK,CANCELLED,CANCELLATION_CODE,CRS_ELAPSED_TIME,ACTUAL_ELAPSED_TIME,DISTANCE,DISTANCE_GROUP,CARRIER_DELAY,WEATHER_DELAY,NAS_DELAY,SECURITY_DELAY,LATE_AIRCRAFT_DELAY,...33
2,8,5,MQ,N246NN,4005,11884,GEG,"Spokane, WA",11298,DFW,"Dallas/Fort Worth, TX",1321,1309,0,0,1300-1359,1855,1853,0,1800-1859,0,,214,224,1477,6,,,,,,
2,8,5,WN,N7844A,419,14107,PHX,"Phoenix, AZ",13891,ONT,"Ontario, CA",0910,0905,0,0,0900-0959,0920,0912,0,0900-0959,0,,70,67,325,2,,,,,,
2,22,5,F9,N720FR,2015,11042,CLE,"Cleveland, OH",12889,LAS,"Las Vegas, NV",2022,2018,0,0,2000-2059,2211,2204,0,2200-2259,0,,289,286,1824,8,,,,,,
2,25,1,AA,N733UW,1640,14100,PHL,"Philadelphia, PA",10693,BNA,"Nashville, TN",2125,2117,0,0,2100-2159,2246,2239,0,2200-2259,0,,141,142,675,3,,,,,,
2,15,5,9E,N308PQ,5448,10693,BNA,"Nashville, TN",12478,JFK,"New York, NY",1735,1732,0,0,1700-1759,2049,2052,3,2000-2059,0,,134,140,765,4,,,,,,
2,20,3,OO,N165SY,5288,14524,RIC,"Richmond, VA",11292,DEN,"Denver, CO",0615,0614,0,0,0600-0659,0845,1005,80,0800-0859,0,,270,351,1482,6,0,0,80,0,0,
2,12,2,OO,N454SW,3942,13377,MLU,"Monroe, LA",10397,ATL,"Atlanta, GA",0600,0559,0,0,0600-0659,0845,0852,7,0800-0859,0,,105,113,448,2,,,,,,
2,4,1,AA,N182UW,498,14107,PHX,"Phoenix, AZ",11057,CLT,"Charlotte, NC",1100,1058,0,0,1100-1159,1700,1656,0,1700-1759,0,,240,238,1773,8,,,,,,
2,8,5,HA,N483HA,391,12402,ITO,"Hilo, HI",12173,HNL,"Honolulu, HI",1829,1828,0,0,1800-1859,1923,1929,6,1900-1959,0,,54,61,216,1,,,,,,
2,1,5,OO,N952SW,5838,14771,SFO,"San Francisco, CA",11638,FAT,"Fresno, CA",2231,,,,2200-2259,2338,,,2300-2359,1,B,67,,158,1,,,,,,
2,3,7,OO,N117SY,5682,14771,SFO,"San Francisco, CA",11298,DFW,"Dallas/Fort Worth, TX",0830,0825,0,0,0800-0859,1409,1402,0,1400-1459,0,,219,217,1464,6,,,,,,
2,21,4,EV,N17984,4019,12992,LIT,"Little Rock, AR",13930,ORD,"Chicago, IL",0610,0604,0,0,0600-0659,0815,0813,0,0800-0859,0,,125,129,552,3,,,,,,
2,18,1,AA,N172AJ,1368,13303,MIA,"Miami, FL",12889,LAS,"Las Vegas, NV",0844,0843,0,0,0800-0859,1120,1113,0,1100-1159,0,,336,330,2174,9,,,,,,
2,10,7,YV,N945LR,5755,11298,DFW,"Dallas/Fort Worth, TX",11778,FSM,"Fort Smith, AR",2230,2350,80,1,2200-2259,2330,0040,70,2300-2359,0,,60,50,227,1,17,0,0,0,53,
2,16,6,UA,N777UA,724,12173,HNL,"Honolulu, HI",14771,SFO,"San Francisco, CA",1410,1409,0,0,1400-1459,2104,2129,25,2100-2159,0,,294,320,2398,10,0,0,25,0,0,
2,5,2,DL,N3763D,1901,10299,ANC,"Anchorage, AK",14747,SEA,"Seattle, WA",1548,1547,0,0,1500-1559,2015,2002,0,2000-2059,0,,207,195,1448,6,,,,,,
2,25,1,F9,N201FR,290,11292,DEN,"Denver, CO",15304,TPA,"Tampa, FL",1432,1423,0,0,1400-1459,1954,1936,0,1900-1959,0,,202,193,1506,7,,,,,,
2,17,7,DL,N874DN,2757,14869,SLC,"Salt Lake City, UT",12889,LAS,"Las Vegas, NV",2044,2045,1,0,2000-2059,2123,2142,19,2100-2159,0,,99,117,368,2,0,0,19,0,0,
2,11,1,WN,N297WN,680,10397,ATL,"Atlanta, GA",14107,PHX,"Phoenix, AZ",1900,2224,204,1,1900-1959,2120,0038,198,2100-2159,0,,260,254,1587,7,137,0,0,0,61,
2,14,4,WN,N738CB,1114,14679,SAN,"San Diego, CA",10423,AUS,"Austin, TX",0620,0624,4,0,0600-0659,1110,1110,0,1100-1159,0,,170,166,1164,5,,,,,,
2,12,2,WN,N447WN,472,13871,OMA,"Omaha, NE",13232,MDW,"Chicago, IL",1910,1908,0,0,1900-1959,2030,2032,2,2000-2059,0,,80,84,423,2,,,,,,
2,23,6,DL,N355DN,2619,11433,DTW,"Detroit, MI",11697,FLL,"Fort Lauderdale, FL",0939,0936,0,0,0900-0959,1300,1245,0,1300-1359,0,,201,189,1127,5,,,,,,
2,4,1,G4,251NV,1620,14082,PGD,"Punta Gorda, FL",12544,USA,"Concord, NC",0600,0555,0,0,0600-0659,0745,0739,0,0700-0759,0,,105,104,588,3,,,,,,
2,8,5,AS,N402AS,399,14831,SJC,"San Jose, CA",14747,SEA,"Seattle, WA",1110,1204,54,1,1100-1159,1320,1407,47,1300-1359,0,,130,123,696,3,0,0,0,0,47,
2,19,2,B6,N559JB,1667,10721,BOS,"Boston, MA",10994,CHS,"Charleston, SC",0933,0948,15,1,0900-0959,1213,1221,8,1200-1259,0,,160,153,818,4,,,,,,
2,17,7,YV,N909FJ,5811,13502,MTJ,"Montrose/Delta, CO",14107,PHX,"Phoenix, AZ",1143,1153,10,0,1100-1159,1325,1328,3,1300-1359,0,,102,95,419,2,,,,,,
2,19,2,DL,N858DZ,2704,10397,ATL,"Atlanta, GA",11433,DTW,"Detroit, MI",1636,1634,0,0,1600-1659,1834,1836,2,1800-1859,0,,118,122,594,3,,,,,,
2,1,5,DL,N3753,2916,14679,SAN,"San Diego, CA",12478,JFK,"New York, NY",2145,2146,1,0,2100-2159,0602,0617,15,0600-0659,0,,317,331,2446,10,0,0,15,0,0,
2,18,1,DL,N912DN,1752,12266,IAH,"Houston, TX",10397,ATL,"Atlanta, GA",1133,1211,38,1,1100-1159,1433,1456,23,1400-1459,0,,120,105,689,3,6,0,0,0,17,
2,13,3,DL,N999DN,1452,10397,ATL,"Atlanta, GA",14685,SAV,"Savannah, GA",2142,2136,0,0,2100-2159,2250,2242,0,2200-2259,0,,68,66,214,1,,,,,,
2,4,1,AA,N713UW,862,14635,RSW,"Fort Myers, FL",14100,PHL,"Philadelphia, PA",1436,1426,0,0,1400-1459,1720,1649,0,1700-1759,0,,164,143,993,4,,,,,,
2,9,6,AA,N900UW,1407,11298,DFW,"Dallas/Fort Worth, TX",12892,LAX,"Los Angeles, CA",0705,0718,13,0,0700-0759,0839,0848,9,0800-0859,0,,214,210,1235,5,,,,,,
2,4,1,AA,N921US,1954,11057,CLT,"Charlotte, NC",12892,LAX,"Los Angeles, CA",1501,1621,80,1,1500-1559,1727,1838,71,1700-1759,0,,326,317,2125,9,6,0,0,0,65,
2,4,1,WN,N8730Q,942,14831,SJC,"San Jose, CA",10423,AUS,"Austin, TX",0750,0747,0,0,0700-0759,1310,1253,0,1300-1359,0,,200,186,1476,6,,,,,,
2,10,7,AA,N898NN,2714,14057,PDX,"Portland, OR",11298,DFW,"Dallas/Fort Worth, TX",1401,1408,7,0,1400-1459,1944,1952,8,1900-1959,0,,223,224,1616,7,,,,,,
2,23,6,WN,N784SW,2603,10693,BNA,"Nashville, TN",11481,ECP,"Panama City, FL",1615,1634,19,1,1600-1659,1730,1747,17,1700-1759,0,,75,73,401,2,17,0,0,0,0,
2,4,1,DL,N329DN,2703,12889,LAS,"Las Vegas, NV",11433,DTW,"Detroit, MI",1005,1003,0,0,1000-1059,1700,1641,0,1700-1759,0,,235,218,1749,7,,,,,,
2,15,5,OO,N631SK,4008,10372,ASE,"Aspen, CO",14869,SLC,"Salt Lake City, UT",1500,1447,0,0,1500-1559,1623,1607,0,1600-1659,0,,83,80,292,2,,,,,,
2,20,3,DL,N3738B,1802,14831,SJC,"San Jose, CA",13487,MSP,"Minneapolis, MN",1300,1300,0,0,1300-1359,1840,1838,0,1800-1859,0,,220,218,1575,7,,,,,,
2,20,3,YV,N89321,6063,10693,BNA,"Nashville, TN",12264,IAD,"Washington, DC",1310,1313,3,0,1300-1359,1549,1547,0,1500-1559,0,,99,94,542,3,,,,,,
2,18,1,HA,N478HA,212,12173,HNL,"Honolulu, HI",12402,ITO,"Hilo, HI",0952,0951,0,0,0900-0959,1047,1045,0,1000-1059,0,,55,54,216,1,,,,,,
2,27,3,G4,220NV,1296,10431,AVL,"Asheville, NC",11697,FLL,"Fort Lauderdale, FL",1719,1711,0,0,1700-1759,1917,1911,0,1900-1959,0,,118,120,660,3,,,,,,
2,7,4,9E,N8974C,5492,10397,ATL,"Atlanta, GA",12007,GTR,"Columbus, MS",1951,2009,18,1,1900-1959,2010,2045,35,2000-2059,0,,79,96,241,1,0,0,17,0,18,
2,10,7,YX,N752YX,3664,14986,SRQ,"Sarasota/Bradenton, FL",11618,EWR,"Newark, NJ",1115,1113,0,0,1100-1159,1409,1407,0,1400-1459,0,,174,174,1034,5,,,,,,
2,27,3,WN,N7824A,1880,11278,DCA,"Washington, DC",15016,STL,"St. Louis, MO",1600,1629,29,1,1600-1659,1725,1735,10,1700-1759,0,,145,126,719,3,,,,,,
2,12,2,WN,N8617E,768,11292,DEN,"Denver, CO",12191,HOU,"Houston, TX",0845,0840,0,0,0800-0859,1210,1153,0,1200-1259,0,,145,133,883,4,,,,,,
2,6,3,WN,N222WN,445,11259,DAL,"Dallas, TX",10423,AUS,"Austin, TX",1430,1428,0,0,1400-1459,1530,1518,0,1500-1559,0,,60,50,189,1,,,,,,
2,4,1,OO,N8968E,4326,14711,SCE,"State College, PA",11433,DTW,"Detroit, MI",0600,0552,0,0,0600-0659,0750,0724,0,0700-0759,0,,110,92,301,2,,,,,,
2,27,3,WN,N915WN,1799,11066,CMH,"Columbus, OH",12889,LAS,"Las Vegas, NV",1805,1804,0,0,1800-1859,1945,1932,0,1900-1959,0,,280,268,1771,8,,,,,,
2,27,3,WN,N558WN,2285,15016,STL,"St. Louis, MO",11423,DSM,"Des Moines, IA",2050,2048,0,0,2000-2059,2155,2144,0,2100-2159,0,,65,56,259,2,,,,,,
2,10,7,9E,N228PQ,3289,10397,ATL,"Atlanta, GA",11003,CID,"Cedar Rapids/Iowa City, IA",1455,1456,1,0,1400-1459,1611,1606,0,1600-1659,0,,136,130,694,3,,,,,,
2,5,2,YX,N635RW,3617,10397,ATL,"Atlanta, GA",13930,ORD,"Chicago, IL",1127,1126,0,0,1100-1159,1237,1239,2,1200-1259,0,,130,133,606,3,,,,,,
2,9,6,DL,N983DL,826,14524,RIC,"Richmond, VA",10397,ATL,"Atlanta, GA",1638,1634,0,0,1600-1659,1825,1819,0,1800-1859,0,,107,105,481,2,,,,,,
2,22,5,WN,N921WN,925,13851,OKC,"Oklahoma City, OK",11292,DEN,"Denver, CO",1930,1944,14,0,1900-1959,2005,2112,67,2000-2059,0,,95,148,495,2,0,0,53,0,14,
2,20,3,WN,N285WN,472,13871,OMA,"Omaha, NE",13232,MDW,"Chicago, IL",1910,1913,3,0,1900-1959,2030,2046,16,2000-2059,0,,80,93,423,2,0,0,16,0,0,
2,27,3,UA,N78448,222,13930,ORD,"Chicago, IL",14771,SFO,"San Francisco, CA",1410,1447,37,1,1400-1459,1655,1722,27,1600-1659,0,,285,275,1846,8,0,0,27,0,0,
2,19,2,WN,N934WN,375,15304,TPA,"Tampa, FL",10693,BNA,"Nashville, TN",0750,0750,0,0,0700-0759,0850,0831,0,0800-0859,0,,120,101,612,3,,,,,,
2,19,2,F9,N322FR,2538,15304,TPA,"Tampa, FL",14321,PWM,"Portland, ME",0700,0657,0,0,0700-0759,1015,0951,0,1000-1059,0,,195,174,1277,6,,,,,,
2,22,5,AA,N9619V,249,14683,SAT,"San Antonio, TX",11298,DFW,"Dallas/Fort Worth, TX",1646,1649,3,0,1600-1659,1759,1751,0,1700-1759,0,,73,62,247,1,,,,,,
2,23,6,AA,N558UW,2180,11292,DEN,"Denver, CO",11298,DFW,"Dallas/Fort Worth, TX",1831,1827,0,0,1800-1859,2129,2126,0,2100-2159,0,,118,119,641,3,,,,,,
2,14,4,UA,N439UA,732,11292,DEN,"Denver, CO",10849,BZN,"Bozeman, MT",0939,0937,0,0,0900-0959,1132,1113,0,1100-1159,0,,113,96,524,3,,,,,,
2,1,5,UA,N492UA,1980,13204,MCO,"Orlando, FL",11618,EWR,"Newark, NJ",1611,1613,2,0,1600-1659,1855,1842,0,1800-1859,0,,164,149,937,4,,,,,,
2,21,4,B6,N373JB,1018,11697,FLL,"Fort Lauderdale, FL",12451,JAX,"Jacksonville, FL",0853,0843,0,0,0800-0859,1009,0957,0,1000-1059,0,,76,74,319,2,,,,,,
2,1,5,WN,N454WN,9,13495,MSY,"New Orleans, LA",11259,DAL,"Dallas, TX",0635,0633,0,0,0600-0659,0805,0750,0,0800-0859,0,,90,77,436,2,,,,,,
2,1,5,AA,N970AN,110,11057,CLT,"Charlotte, NC",10693,BNA,"Nashville, TN",2246,2242,0,0,2200-2259,2312,2306,0,2300-2359,0,,86,84,328,2,,,,,,
2,27,3,WN,N713SW,2279,11292,DEN,"Denver, CO",14893,SMF,"Sacramento, CA",1315,1313,0,0,1300-1359,1500,1445,0,1500-1559,0,,165,152,909,4,,,,,,
2,22,5,MQ,N230NN,3984,13486,MSO,"Missoula, MT",11298,DFW,"Dallas/Fort Worth, TX",1331,1339,8,0,1300-1359,1800,1755,0,1800-1859,0,,209,196,1320,6,,,,,,
2,13,3,WN,N8537Z,760,13232,MDW,"Chicago, IL",13296,MHT,"Manchester, NH",2120,2140,20,1,2100-2159,0025,0036,11,0001-0559,0,,125,116,838,4,,,,,,
2,2,6,HA,N494HA,166,12173,HNL,"Honolulu, HI",13830,OGG,"Kahului, HI",0802,0801,0,0,0800-0859,0843,0836,0,0800-0859,0,,41,35,100,1,,,,,,
2,1,5,UA,N14731,716,12266,IAH,"Houston, TX",13931,ORF,"Norfolk, VA",1155,1148,0,0,1100-1159,1536,1525,0,1500-1559,0,,161,157,1201,5,,,,,,
2,24,7,AA,N959UW,1934,12953,LGA,"New York, NY",14100,PHL,"Philadelphia, PA",0559,0551,0,0,0001-0559,0703,0659,0,0700-0759,0,,64,68,96,1,,,,,,
2,16,6,AS,N840VA,1144,14747,SEA,"Seattle, WA",10423,AUS,"Austin, TX",0750,0748,0,0,0700-0759,1345,1343,0,1300-1359,0,,235,235,1770,8,,,,,,
2,1,5,AA,N561UW,599,14107,PHX,"Phoenix, AZ",11057,CLT,"Charlotte, NC",0222,0220,0,0,0001-0559,0811,0816,5,0800-0859,0,,229,236,1773,8,,,,,,
2,10,7,EV,N16976,4444,13851,OKC,"Oklahoma City, OK",12266,IAH,"Houston, TX",1655,1658,3,0,1600-1659,1830,1841,11,1800-1859,0,,95,103,395,2,,,,,,
2,23,6,AA,N920US,491,14679,SAN,"San Diego, CA",11298,DFW,"Dallas/Fort Worth, TX",1610,1649,39,1,1600-1659,2109,2132,23,2100-2159,0,,179,163,1171,5,0,0,0,0,23,
2,15,5,OO,N727SK,3264,12892,LAX,"Los Angeles, CA",14679,SAN,"San Diego, CA",1835,1902,27,1,1800-1859,1923,1952,29,1900-1959,0,,48,50,109,1,0,0,2,0,27,
2,7,4,WN,N935WN,2275,12892,LAX,"Los Angeles, CA",13796,OAK,"Oakland, CA",0945,0941,0,0,0900-0959,1110,1111,1,1100-1159,0,,85,90,337,2,,,,,,
2,21,4,WN,N7715E,660,10397,ATL,"Atlanta, GA",12339,IND,"Indianapolis, IN",2125,2158,33,1,2100-2159,2255,2337,42,2200-2259,0,,90,99,432,2,30,0,9,0,3,
2,27,3,WN,N8509U,465,14100,PHL,"Philadelphia, PA",11697,FLL,"Fort Lauderdale, FL",0545,0542,0,0,0001-0559,0835,0821,0,0800-0859,0,,170,159,992,4,,,,,,
2,4,1,B6,N328JB,1694,13204,MCO,"Orlando, FL",12197,HPN,"White Plains, NY",1724,1713,0,0,1700-1759,2000,1942,0,2000-2059,0,,156,149,972,4,,,,,,
2,7,4,OO,N913EV,3808,13487,MSP,"Minneapolis, MN",11003,CID,"Cedar Rapids/Iowa City, IA",1000,1001,1,0,1000-1059,1124,1211,47,1100-1159,0,,84,130,220,1,0,0,46,0,1,
2,26,2,WN,N8524Z,395,11292,DEN,"Denver, CO",15376,TUS,"Tucson, AZ",2145,2140,0,0,2100-2159,2345,2332,0,2300-2359,0,,120,112,639,3,,,,,,
2,2,6,AA,N903AA,1055,11298,DFW,"Dallas/Fort Worth, TX",11278,DCA,"Washington, DC",1325,1322,0,0,1300-1359,1714,1706,0,1700-1759,0,,169,164,1192,5,,,,,,
2,13,3,AA,N953UW,1833,14100,PHL,"Philadelphia, PA",14321,PWM,"Portland, ME",2115,2112,0,0,2100-2159,2240,2228,0,2200-2259,0,,85,76,364,2,,,,,,
2,20,3,DL,N965DL,1887,10397,ATL,"Atlanta, GA",13244,MEM,"Memphis, TN",1538,1619,41,1,1500-1559,1604,1648,44,1600-1659,0,,86,89,332,2,1,0,3,0,40,
2,3,7,AA,N980TW,2467,11423,DSM,"Des Moines, IA",11298,DFW,"Dallas/Fort Worth, TX",1150,1304,74,1,1100-1159,1400,1455,55,1400-1459,0,,130,111,624,3,0,0,0,0,55,
2,20,3,YX,N205JQ,5957,11298,DFW,"Dallas/Fort Worth, TX",12953,LGA,"New York, NY",1840,1857,17,1,1800-1859,2313,2322,9,2300-2359,0,,213,205,1389,6,,,,,,
2,8,5,MQ,N257NN,3338,13930,ORD,"Chicago, IL",13871,OMA,"Omaha, NE",0710,0709,0,0,0700-0759,0851,0846,0,0800-0859,0,,101,97,416,2,,,,,,
2,11,1,AA,N703UW,1753,10529,BDL,"Hartford, CT",11057,CLT,"Charlotte, NC",1404,1359,0,0,1400-1459,1630,1558,0,1600-1659,0,,146,119,644,3,,,,,,
2,14,4,AA,N169UW,1807,11057,CLT,"Charlotte, NC",14100,PHL,"Philadelphia, PA",0805,0803,0,0,0800-0859,0952,0953,1,0900-0959,0,,107,110,449,2,,,,,,
2,20,3,WN,N225WN,427,11259,DAL,"Dallas, TX",10279,AMA,"Amarillo, TX",2045,2122,37,1,2000-2059,2155,2226,31,2100-2159,0,,70,64,323,2,6,0,0,0,25,
2,10,7,WN,N225WN,2443,10821,BWI,"Baltimore, MD",13198,MCI,"Kansas City, MO",1845,,,,1800-1859,2040,,,2000-2059,1,B,175,,967,4,,,,,,
2,8,5,DL,N917DL,427,10397,ATL,"Atlanta, GA",15016,STL,"St. Louis, MO",0816,0811,0,0,0800-0859,0856,0846,0,0800-0859,0,,100,95,484,2,,,,,,
2,14,4,OH,N578NN,5694,11057,CLT,"Charlotte, NC",13931,ORF,"Norfolk, VA",1755,1755,0,0,1700-1759,1908,1910,2,1900-1959,0,,73,75,290,2,,,,,,
2,8,5,YX,N880RW,6042,14524,RIC,"Richmond, VA",10721,BOS,"Boston, MA",0600,0549,0,0,0600-0659,0748,0737,0,0700-0759,0,,108,108,474,2,,,,,,
2,20,3,9E,N316PQ,5036,10397,ATL,"Atlanta, GA",10408,ATW,"Appleton, WI",1959,2048,49,1,1900-1959,2125,2211,46,2100-2159,0,,146,143,765,4,46,0,0,0,0,
2,3,7,UA,N73275,587,14747,SEA,"Seattle, WA",14771,SFO,"San Francisco, CA",1715,1757,42,1,1700-1759,1927,2053,86,1900-1959,0,,132,176,679,3,0,0,86,0,0,
2,1,5,YV,N514MJ,6030,12264,IAD,"Washington, DC",14492,RDU,"Raleigh/Durham, NC",0835,0842,7,0,0800-0859,0944,0959,15,0900-0959,0,,69,77,224,1,0,0,15,0,0,
2,1,5,WN,N8640D,2321,14679,SAN,"San Diego, CA",14893,SMF,"Sacramento, CA",2045,2051,6,0,2000-2059,2220,2212,0,2200-2259,0,,95,81,480,2,,,,,,
2,2,6,AA,N285AY,1919,14100,PHL,"Philadelphia, PA",13204,MCO,"Orlando, FL",1809,1808,0,0,1800-1859,2054,2035,0,2000-2059,0,,165,147,861,4,,,,,,
2,6,3,WN,N225WN,1402,13891,ONT,"Ontario, CA",14831,SJC,"San Jose, CA",1805,1801,0,0,1800-1859,1920,1916,0,1900-1959,0,,75,75,333,2,,,,,,
2,21,4,9E,N600LR,5433,12478,JFK,"New York, NY",13930,ORD,"Chicago, IL",0800,0755,0,0,0800-0859,1002,0946,0,1000-1059,0,,182,171,740,3,,,,,,
2,10,7,DL,N330NB,674,12892,LAX,"Los Angeles, CA",10423,AUS,"Austin, TX",1759,1806,7,0,1700-1759,2256,2245,0,2200-2259,0,,177,159,1242,5,,,,,,
2,8,5,YX,N653RW,3412,11066,CMH,"Columbus, OH",12266,IAH,"Houston, TX",0850,0839,0,0,0800-0859,1100,1102,2,1100-1159,0,,190,203,986,4,,,,,,
2,23,6,WN,N417WN,4043,12889,LAS,"Las Vegas, NV",15376,TUS,"Tucson, AZ",0935,0930,0,0,0900-0959,1155,1136,0,1100-1159,0,,80,66,365,2,,,,,,
2,26,2,AA,N954AN,2806,11298,DFW,"Dallas/Fort Worth, TX",13487,MSP,"Minneapolis, MN",2050,2056,6,0,2000-2059,2310,2314,4,2300-2359,0,,140,138,852,4,,,,,,
2,5,2,B6,N952JB,52,13204,MCO,"Orlando, FL",10721,BOS,"Boston, MA",0800,0746,0,0,0800-0859,1052,1054,2,1000-1059,0,,172,188,1121,5,,,,,,
2,14,4,OH,N598NN,5453,13577,MYR,"Myrtle Beach, SC",11057,CLT,"Charlotte, NC",0528,0522,0,0,0001-0559,0635,0630,0,0600-0659,0,,67,68,157,1,,,,,,
2,24,7,AA,N539UW,640,14107,PHX,"Phoenix, AZ",11057,CLT,"Charlotte, NC",2359,0025,26,1,2300-2359,0545,0559,14,0001-0559,0,,226,214,1773,8,,,,,,
2,4,1,AA,N710UW,1714,11057,CLT,"Charlotte, NC",14321,PWM,"Portland, ME",1959,1953,0,0,1900-1959,2202,2156,0,2200-2259,0,,123,123,813,4,,,,,,
2,26,2,YX,N430YX,4489,11278,DCA,"Washington, DC",10785,BTV,"Burlington, VT",2210,2202,0,0,2200-2259,2345,2341,0,2300-2359,0,,95,99,437,2,,,,,,
2,16,6,B6,N355JB,33,10785,BTV,"Burlington, VT",12478,JFK,"New York, NY",1333,1326,0,0,1300-1359,1459,1442,0,1400-1459,0,,86,76,266,2,,,,,,
2,20,3,WN,N931WN,6901,11259,DAL,"Dallas, TX",12191,HOU,"Houston, TX",0730,0729,0,0,0700-0759,0850,0831,0,0800-0859,0,,80,62,239,1,,,,,,
2,14,4,OO,N8932C,3743,11003,CID,"Cedar Rapids/Iowa City, IA",11433,DTW,"Detroit, MI",0610,0603,0,0,0600-0659,0901,0845,0,0900-0959,0,,111,102,430,2,,,,,,
2,3,7,WN,N8695D,144,13232,MDW,"Chicago, IL",12889,LAS,"Las Vegas, NV",1645,1637,0,0,1600-1659,1855,1833,0,1800-1859,0,,250,236,1521,7,,,,,,
2,4,1,WN,N8650F,1753,11066,CMH,"Columbus, OH",10721,BOS,"Boston, MA",1450,1441,0,0,1400-1459,1635,1630,0,1600-1659,0,,105,109,640,3,,,,,,
2,24,7,EV,N14573,4366,12266,IAH,"Houston, TX",10599,BHM,"Birmingham, AL",0740,0729,0,0,0700-0759,0933,0938,5,0900-0959,0,,113,129,562,3,,,,,,
2,3,7,UA,N69819,488,12889,LAS,"Las Vegas, NV",13930,ORD,"Chicago, IL",0900,0906,6,0,0900-0959,1435,1427,0,1400-1459,0,,215,201,1514,7,,,,,,
2,15,5,G4,217NV,1305,14082,PGD,"Punta Gorda, FL",11193,CVG,"Cincinnati, OH",1704,1808,64,1,1700-1759,1920,2025,65,1900-1959,0,,136,137,850,4,64,0,1,0,0,
2,16,6,UA,N37465,519,13930,ORD,"Chicago, IL",12889,LAS,"Las Vegas, NV",1329,1321,0,0,1300-1359,1529,1510,0,1500-1559,0,,240,229,1514,7,,,,,,
2,19,2,B6,N236JB,1885,10721,BOS,"Boston, MA",14122,PIT,"Pittsburgh, PA",1713,1709,0,0,1700-1759,1909,1912,3,1900-1959,0,,116,123,496,2,,,,,,
2,11,1,DL,N334NW,1069,11298,DFW,"Dallas/Fort Worth, TX",10397,ATL,"Atlanta, GA",1912,1905,0,0,1900-1959,2220,2200,0,2200-2259,0,,128,115,731,3,,,,,,
2,4,1,DL,N906DE,1292,10397,ATL,"Atlanta, GA",15370,TUL,"Tulsa, OK",1050,1046,0,0,1000-1059,1157,1155,0,1100-1159,0,,127,129,674,3,,,,,,
2,22,5,UA,N62894,1615,14771,SFO,"San Francisco, CA",12266,IAH,"Houston, TX",1300,1252,0,0,1300-1359,1849,1841,0,1800-1859,0,,229,229,1635,7,,,,,,
2,8,5,OH,N510AE,5602,10868,CAE,"Columbia, SC",11057,CLT,"Charlotte, NC",1459,1605,66,1,1400-1459,1604,1657,53,1600-1659,0,,65,52,88,1,3,0,0,0,50,
2,15,5,OO,N879AS,3123,11233,CYS,"Cheyenne, WY",11298,DFW,"Dallas/Fort Worth, TX",1135,1134,0,0,1100-1159,1443,1443,0,1400-1459,0,,128,129,713,3,,,,,,
2,20,3,OO,N805SK,3686,11433,DTW,"Detroit, MI",12266,IAH,"Houston, TX",1755,1803,8,0,1700-1759,2026,2019,0,2000-2059,0,,211,196,1075,5,,,,,,
2,18,1,WN,N8642E,1307,14107,PHX,"Phoenix, AZ",10821,BWI,"Baltimore, MD",1730,1734,4,0,1700-1759,2340,2302,0,2300-2359,0,,250,208,1999,8,,,,,,
2,16,6,WN,N496WN,5214,13232,MDW,"Chicago, IL",11278,DCA,"Washington, DC",1640,,,,1600-1659,1920,,,1900-1959,1,A,100,,601,3,,,,,,
2,11,1,G4,309NV,49,13871,OMA,"Omaha, NE",12889,LAS,"Las Vegas, NV",1311,1303,0,0,1300-1359,1419,1444,25,1400-1459,0,,188,221,1099,5,0,25,0,0,0,
2,15,5,AA,N916AN,2644,14100,PHL,"Philadelphia, PA",14492,RDU,"Raleigh/Durham, NC",2125,2119,0,0,2100-2159,2253,2249,0,2200-2259,0,,88,90,337,2,,,,,,
2,12,2,AS,N442AS,847,14747,SEA,"Seattle, WA",14893,SMF,"Sacramento, CA",0825,0857,32,1,0800-0859,1015,1059,44,1000-1059,0,,110,122,605,3,0,32,12,0,0,
2,3,7,DL,N962DN,1692,10397,ATL,"Atlanta, GA",12266,IAH,"Houston, TX",1154,1149,0,0,1100-1159,1306,1248,0,1300-1359,0,,132,119,689,3,,,,,,
2,21,4,OO,N955SW,5665,10849,BZN,"Bozeman, MT",11292,DEN,"Denver, CO",1015,1008,0,0,1000-1059,1210,1203,0,1200-1259,0,,115,115,524,3,,,,,,
2,26,2,YX,N123HQ,4446,12953,LGA,"New York, NY",12339,IND,"Indianapolis, IN",1944,1936,0,0,1900-1959,2221,2217,0,2200-2259,0,,157,161,660,3,,,,,,
2,12,2,DL,N996AT,2566,13930,ORD,"Chicago, IL",11433,DTW,"Detroit, MI",1714,1852,98,1,1700-1759,1940,2150,130,1900-1959,0,,86,118,235,1,0,0,32,0,98,
2,13,3,WN,N462WN,2304,14122,PIT,"Pittsburgh, PA",10693,BNA,"Nashville, TN",1720,1740,20,1,1700-1759,1805,1752,0,1800-1859,0,,105,72,462,2,,,,,,
